H80.9	H809	Otosclerosis, unspecified	Xơ nhĩ không đặc hiệu xốp xơ tai không đặc hiệu
H81	H81	Disorders of vestibular function	Rối loạn chức năng tiền đình
H81.0	H810	Ménière s disease	Bệnh Ménière
H81.1	H811	Benign paroxysmal vertigo	Chóng mặt kịch phát lành tính
H81.2	H812	Vestibular neuronitis	Viêm thần kinh tiền đình
H81.3	H813	Other peripheral vertigo	Chóng mặt do nguyên nhân ngoại biên khác
H81.4	H814	Vertigo of central origin	Chóng mặt nguồn gốc trung ương
H81.8	H818	Other disorders of vestibular function	Rối loạn chức năng tiền đình khác
H81.9	H819	Disorder of vestibular function, unspecified	Rối loạn chức năng tiền đình, không đặc hiệu
H82	H82	Disorders of vestibular function	Rối loạn chức năng tiền đình
H82*	H82	Vertiginous syndromes in diseases classified elsewhere 	Hội chứng chóng mặt trong bệnh phân loại nơi khác
H83	H83	Other diseases of inner ear	Bệnh khác của tai trong
H83.0	H830	Labyrinthitis	Viêm mê nhĩ
H83.1	H831	Labyrinthine fistula	Rò mê nhĩ
H83.2	H832	Labyrinthine dysfunction	Rối loạn chức năng mê nhĩ
H83.3	H833	Noise effects on inner ear	Ảnh hưởng tiếng ồn lên tai trong
H83.8	H838	Other specified diseases of inner ear	Bệnh tai trong, đặc hiệu bệnh tai trong đặc hiệu khác
H83.9	H839	Disease of inner ear, unspecified	Bệnh tai trong, không đặc hiệu
H90	H90	Conductive and sensorineural hearing loss	Điếc dẫn truyền và điếc thần kinh giác quan điếc dẫn truyền và tiếp nhận
H90.0	H900	Conductive hearing loss, bilateral	Điếc dẫn truyền hai bên
H90.1	H901	Conductive hearing loss, unilateral with unrestricted hearing on the contralateral side	Điếc dẫn truyền một bên với sức nghe không hạn chế bên đối diện
H90.2	H902	Conductive hearing loss, unspecified	Điếc dẫn truyền không đặc hiệu
H90.3	H903	Sensorineural hearing loss, bilateral	Điếc thần kinh hai bên điếc tiếp nhận hai bên
H90.4	H904	Sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side	Điếc giác quan, một bên với sức nghe không hạn chế bên đối diện điếc tiếp nhận một bên với sức nghe không hạn chế bên đối diện
H90.5	H905	Sensorineural hearing loss, unspecified	Điếc thần kinh không đặc hiệu điếc tiếp nhận không đặc hiệu
H90.6	H906	Mixed conductive and sensorineural hearing loss, bilateral	Điếc hỗn hợp dẫn truyền và giác quan, hai bên điếc hỗn hợp hai bên
H90.7	H907	Mixed conductive and sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side	Điếc hỗn hợp dẫn truyền và giác quan, một bên với sức nghe không hạn chế bên tai kia điếc hỗn hợp một bên với sức nghe không hạn chế bên đối diện
H90.8	H908	Mixed conductive and sensorineural hearing loss, unspecified	Điếc hỗn hợp dẫn truyền và giác quan không đặc hiệu điếc hỗn hợp không đặc hiệu
H91	H91	Other hearing loss	Nghe kém khác
H91.0	H910	Ototoxic hearing loss	Nghe kém do ngộ độc tai
H91.1	H911	Presbycusis	Điếc tuổi già hay lão thính
H91.2	H912	Sudden idiopathic hearing loss	Điếc đột ngột không rõ nguyên do
H91.3	H913	Deaf mutism, not elsewhere classified	Câm điếc, không phân loại nơi khác điếc câm không phân loại nơi khác
H91.8	H918	Other specified hearing loss	Nghe kém (do nguyên nhân) đặc hiệu khác
H91.9	H919	Hearing loss, unspecified	Nghe kém không đặc hiệu khác nghe kém không đặc hiệu
H92	H92	Otalgia and effusion of ear	Đau tai và chảy dịch ở tai
H92.0	H920	Otalgia	Đau tai
H92.1	H921	Otorrhoea	Chảy dịch tai
H92.2	H922	Otorrhagia	Chảy máu tai
H93	H93	Other disorders of ear, not elsewhere classified	Bệnh khác của tai, không phân loại nơi khác
H93.0	H930	Degenerative and vascular disorders of ear	Bệnh do thoái hóa và do mạch máu của tai
H93.1	H931	Tinnitus	Ù tai
H93.2	H932	Other abnormal auditory perceptions	Nhận thức thính giác bất thường khác. Tiếp nhận thính giác bất thường khác
H93.3	H933	Disorders of acoustic nerve	Rối loạn của thần kinh thính giác
H93.8	H938	Other specified disorders of ear	Bệnh tai đặc hiệu khác
H93.9	H939	Disorder of ear, unspecified	Bệnh tai, không đặc hiệu
H94	H94	Other disorders of ear in diseases classified elsewhere	Bệnh khác của tai trong bệnh phân loại nơi khác
H94*	H94	Other disorders of ear in diseases classified elsewhere	Bệnh khác của tai trong bệnh phân loại nơi khác
H94.0*	H940	Acoustic neuritis in infectious and parasitic diseases classified elsewhere	Viêm dây thần kinh thính giác trong bệnh nhiễm trùng và ký sinh trùng phân loại nơi khác
H94.8*	H948	Other specified disorders of ear in diseases classified elsewhere	Những rối loạn đặc hiệu khác của tai trong những bệnh đã phân loại khác
H95	H95	Postprocedural disorders of ear and mastoid process, not elsewhere classified	Bệnh tai và xương chũm sau phẫu thuật, không phân loại nơi khác
H95.0	H950	Recurrent cholesteatoma of postmastoidectomy cavity	Cholesteatoma tái phát ở hố mổ khóet chũm
H95.1	H951	Other disorders following mastoidectomy	Bệnh khác sau mổ khóet chũm
H95.8	H958	Other postprocedural disorders of ear and mastoid process	Rối loạn khác của tai và xương chũm sau phẫu thuật
H95.9	H959	Postprocedural disorder of ear and mastoid process, unspecified	Rối loạn của tai và xương chũm sau phẫu thuật, không đặc hiệu
I00	I00	Rheumatic fever without mention of I00 heart involvement	Thấp không có tổn thương tim
I01	I01	Rheumatic fever with heart involvement	Thấp ảnh hưởng đến tim
I01.0	I010	Acute rheumatic pericarditis	Viêm màng ngoài tim do thấp cấp
I01.1	I011	Acute rheumatic endocarditis	Viêm nội tâm mạc cấp do thấp
I01.2	I012	Acute rheumatic myocarditis	Viêm cơ tim do thấp cấp
I01.8	I018	Other acute rheumatic heart disease	Bệnh tim cấp khác do thấp
I01.9	I019	Acute rheumatic heart disease, unspecified	Bệnh tim do thấp cấp, không đặc hiệu
I02	I02	Rheumatic chorea	Múa giật do thấp
I02.0	I020	Rheumatic chorea with heart involvement	Múa giật do thấp có ảnh hưởng đến tim
I02.9	I029	Rheumatic chorea without heart involvement	Múa giật do thấp không ảnh hưởng đến tim
I05	I05	Rheumatic mitral valve diseases	Bệnh lý van hai lá do thấp
I05.0	I050	Mitral stenosis	Hẹp van hai lá
I05.1	I051	Rheumatic mitral insufficiency	Hở van hai lá do thấp
I05.2	I052	Mitral stenosis with insufficiency	Hẹp hở van hai lá
I05.8	I058	Other mitral valve diseases	Bệnh van hai lá khác
I05.9	I059	Mitral valve disease, unspecified	Bệnh van hai lá, không đặc hiệu
I06	I06	Rheumatic aortic valve diseases	Bệnh van động mạch chủ do thấp
I06.0	I060	Rheumatic aortic stenosis	Hẹp van động mạch chủ do thấp
I06.1	I061	Rheumatic aortic insufficiency	Hở van động mạch chủ do thấp
I06.2	I062	Rheumatic aortic stenosis with insufficiency	Hẹp Hở van động mạch chủ do thấp
I06.8	I068	Other rheumatic aortic valve diseases	Bệnh van động mạch chủ do thấp khác
I06.9	I069	Rheumatic aortic valve disease, unspecified	Bệnh van động mạch chủ do thấp không đặc hiệu
I07	I07	Rheumatic tricuspid valve diseases	Bệnh lý van ba lá do thấp
I07.0	I070	Tricuspid stenosis	Hẹp van ba lá
I07.1	I071	Tricuspid insufficiency	Hở van ba lá
I07.2	I072	Tricuspid stenosis with insufficiency	Hẹp hở van ba lá
I07.8	I078	Other tricuspid valve diseases	Bệnh lý khác của van ba lá
I07.9	I079	Tricuspid valve disease, unspecified	Bệnh lý van ba lá khác không đặc hiệu
I08	I08	Multiple valve diseases	Bệnh lý của nhiều van tim
I08.0	I080	Disorders of both mitral and aortic valves	Bệnh Lý cả hai lá và van động mạch chủ
I08.1	I081	Disorders of both mitral and tricuspid valves	Bệnh cả van hai lá và van ba lá
I08.2	I082	Disorders of both aortic and tricuspid valves	Bệnh cả van động mạch chủ và van ba lá
I08.3	I083	Combined disorders of mitral, aortic and tricuspid valves	Bệnh lý phối hợp van hai lá, van động mạch chủ và van ba lá
I08.8	I088	Other multiple valve diseases	Bệnh lý nhiều van khác
I08.9	I089	Multiple valve disease, unspecified	Bệnh lý nhiều van khác, không đặc hiệu
I09	I09	Other rheumatic heart diseases	Các bệnh tim khác do thấp
I09.0	I090	Rheumatic myocarditis	Viêm cơ tim do thấp
I09.1	I091	Rheumatic diseases of endocardium, valve unspecified	Bệnh nội tâm mạc do thấp, có tổn thương van không đặc hiệu
I09.2	I092	Chronic rheumatic pericarditis	Viêm màng ngoài tim do thấp mãn tính
I09.8	I098	Other specified rheumatic heart diseases	Các bệnh tim do thấp khác
I09.9	I099	Rheumatic heart disease, unspecified	Bệnh tim do thấp, không đặc hiệu
I10	I10	Other rheumatic heart diseases	Bệnh lý tăng huyết áp
I11	I11	Hypertensive heart disease	Bệnh tim do tăng huyết áp
I11.0	I110	Hypertensive heart disease with (congestive) heart failure	Bệnh tim do tăng huyết áp, có suy tim (sung huyết)
I11.9	I119	Hypertensive heart disease without (congestive) heart failure	Bệnh tim do tăng huyết áp, không suy tim (sung huyết)
I12	I12	Hypertensive renal disease	Bệnh thận do tăng huyết áp
I12.0	I120	Hypertensive renal disease with renal failure	Bệnh thận do tăng huyết áp, có suy thận
I12.9	I129	Hypertensive renal disease without renal failure	Bệnh thận do tăng huyết áp, không suy thận
I13	I13	Hypertensive heart and renal disease	Bệnh tim và thận do tăng huyết áp
I13.0	I130	Hypertensive heart and renal disease with (congestive) heart failure	Bệnh tim và thận do tăng huyết áp, có suy tim (sung huyết)
I13.1	I131	Hypertensive heart and renal disease with renal failure	Bệnh tim và thận do tăng huyết áp, có suy thận
I13.2	I132	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure	Bệnh tim và thận do tăng huyết áp, có suy tim (sung huyết) và suy thận
I13.9	I139	Hypertensive heart and renal disease, unspecified	Bệnh tim và thận do tăng huyết áp, không đặc hiệu
I15	I15	Secondary hypertension	Tăng huyết áp thứ phát
I15.0	I150	Renovascular hypertension	Tăng huyết áp do nguyên nhân mạch thận
I15.1	I151	Hypertension secondary to other renal disorders	Tăng huyết áp thứ phát do bệnh thận khác
I15.2	I152	Hypertension secondary to endocrine disorders	Tăng huyết áp thứ phát do rối loạn nội tiết
I15.8	I158	Other secondary hypertension	Tăng huyết áp thứ phát khác
I15.9	I159	Secondary hypertension, unspecified	Tăng huyết áp thứ phát không đặc hiệu
I20	I20	Angina pectoris	Cơn đau thắt ngực
I20.0	I200	Unstable angina	Cơn đau thắt ngực không ổn định
I20.1	I201	Angina pectoris with documented spasm	Cơn đau thắt ngực do co thắt mạch
I20.8	I208	Other forms of angina pectoris	Dạng khác của cơn đau thắt ngực
I20.9	I209	Angina pectoris, unspecified	Cơn đau thắt ngực, không đặc hiệu
I21	I21	Acute myocardial infarction	Nhồi máu cơ tim cấp
I21.0	I210	Acute transmural myocardial infarction of anterior wall	Nhồi máu cơ tim trước vách cấp xuyên thành của thành trước
I21.1	I211	Acute transmural myocardial infarction of inferior wall	Nhồi máu cơ tim xuyên thành cấp của thành dưới
I21.2	I212	Acute transmural myocardial infarction of other sites	Nhồi máu xuyên thành cấp ở vị trí khác
I21.3	I213	Acute transmural myocardial infarction of unspecified site	Nhồi máu cơ tim xuyên thành cấp không rõ vị trí
I21.4	I214	Acute subendocardial myocardial infarction	Nhồi máu cơ tim dưới nội tâm mạc cấp
I21.9	I219	Acute myocardial infarction, unspecified	Nhồi máu cơ tim cấp, không đặc hiệu
I22	I22	Subsequent myocardial infarction	Nhồi máu cơ tim tiến triển
I22.0	I220	Subsequent myocardial infarction of anterior wall	Nhồi máu cơ tim tiến triển của thành trước
I22.1	I221	Subsequent myocardial infarction of inferior wall	Nhồi máu cơ tim tiến triển của thành dưới
I22.8	I228	Subsequent myocardial infarction of other sites	Nhồi máu cơ tim tiến triển ở vị trí khác
I22.9	I229	Subsequent myocardial infarction of unspecified site	Nhồi máu cơ tim tiến triển ở vị trí không xác định
I23	I23	Certain current complications following acute myocardial infarction	Một số biến chứng thường gặp sau nhồi máu cơ tim cấp
I23.0	I230	Haemopericardium as current complication following acute myocardial infarction	Biến chứng tràn máu màng ngoài tim sau nhồi máu cơ tim cấp
I23.1	I231	Atrial septal defect as current complication following acute myocardial infarction	Biến chứng thủng vách liên nhĩ xảy ra sau nhồi máu cơ tim cấp
I23.2	I232	Ventricular septal defect as current complication following acute myocardial infarction	Biến chứng thủng vách liên thất sau nhồi máu cơ tim cấp
I23.3	I233	Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction	Biến chứng nứt thành tim không có tràn máu màng ngoài tim sau nhồi máu cơ tim cấp
I23.4	I234	Rupture of chordae tendineae as current complication following acute myocardial infarction	Biến chứng đứt dây chằng van hai lá sau nhồi máu cơ tim cấp
I23.5	I235	Rupture of papillary muscle as current complication following acute myocardial infarction	Biến chứng đứt cơ nhú sau nhồi máu cơ tim cấp
I23.6	I236	Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction	Biến chứng huyết khối trong buồng tim tâm nhĩ, tiểu nhĩ và tâm thất sau nhồi máu cơ tim cấp
I23.8	I238	Other current complications following acute myocardial infarction	Biến chứng khác xảy ra sau nhồi máu cơ tim cấp
I24	I24	Other acute ischaemic heart diseases	Bệnh tim do thiếu máu cục bộ cấp khác
I24.0	I240	Coronary thrombosis not resulting in myocardial infarction	Huyết khối mạch vành không gây nhồi máu cơ tim
I24.1	I241	Dressler s syndrome	Hội chứng Dressler
I24.8	I248	Other forms of acute ischaemic heart disease	Dạng khác của bệnh tim thiếu máu cục bộ cấp
I24.9	I249	Acute ischaemic heart disease, unspecified	Bệnh tim do thiếu máu cục bộ cấp, không đặc hiệu
I25	I25	Chronic ischaemic heart disease	Bệnh tim thiếu máu cục bộ mạn
